entry_id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32531409,"Luxury home, 2700 sq ft, 20 m to airports/City/LI!",168814318,Queens,Jamaica Estates,40.71894,-73.78188,Entire home/apt,250,2,15,2019-06-30,4.46,1,94
32533738,Suite Donna Dina - free Street Parking+wifi,219738858,Manhattan,East Village,40.72956,-73.98113000000001,Entire home/apt,161,30,18,2019-06-21,4.22,5,204
32540677,Spacious studio with outdoor deck in Hells Kitchen,230165497,Manhattan,Midtown,40.76607,-73.9826,Entire home/apt,140,30,1,2019-04-15,0.35,4,327
32541300,Bed-study Deluxe,148102066,Brooklyn,Bedford-Stuyvesant,40.69278,-73.94372,Private room,55,1,33,2019-07-04,7.17,4,298
32541965,Cozy artists haven,168495229,Brooklyn,Crown Heights,40.66661,-73.95366999999999,Private room,48,5,2,2019-04-08,0.48,1,15
32542856,Newly Remodeled Private Room in SoHo,244197139,Manhattan,Nolita,40.72033,-73.99526999999999,Private room,66,30,1,2019-04-16,0.36,5,125
32544013,Luxury Living in Bumpin Bushwick,489448,Brooklyn,Bushwick,40.6994,-73.92607,Private room,70,5,6,2019-05-28,1.57,2,99
32544596,Brooklyn Awesomely Huge Apartment - 2,9864136,Brooklyn,Bushwick,40.684909999999995,-73.91324,Entire home/apt,85,30,1,2019-03-10,0.25,26,312
32544667,Classic 1 Bed walking distance to Central Park.,244557149,Manhattan,Upper East Side,40.76226,-73.95808000000001,Entire home/apt,300,1,8,2019-05-23,1.88,1,168
32545827,Garden apt. opposite historic Fort Greene Park,129581090,Brooklyn,Fort Greene,40.68842,-73.97349,Entire home/apt,160,2,12,2019-06-29,3.13,1,71
32546490,Dandy Budget Private Room,220149091,Brooklyn,Bedford-Stuyvesant,40.69299,-73.94837,Private room,58,2,11,2019-06-16,2.7,4,365
32547350,"Quiet & Elegant, 30 mins to midtown Manhattan!",56403037,Queens,Woodhaven,40.688990000000004,-73.85001,Shared room,35,1,11,2019-06-22,4.52,3,53
32548384,Anny's Place,244581878,Manhattan,Washington Heights,40.850190000000005,-73.93004,Entire home/apt,50,2,16,2019-06-29,4.25,1,51
32549039,Penthouse full floor 4 bedroom apartment,13196439,Manhattan,Financial District,40.70436,-74.00927,Entire home/apt,500,5,16,2019-06-22,3.78,1,298
32549155,BK Home Away From Home,244596528,Brooklyn,Bedford-Stuyvesant,40.68994,-73.93425,Entire home/apt,126,1,11,2019-07-02,5.16,1,52
32549231,温馨的家,239139334,Queens,Bayside,40.76898,-73.78855,Private room,48,1,7,2019-06-21,3.18,3,244
32549565,Sunny Chelsea Loft,10414780,Manhattan,Chelsea,40.74149,-73.99701,Entire home/apt,139,3,4,2019-05-28,1.17,1,58
32552560,East Village Super Cute 3 bdr / sleeps up to 8,33214549,Manhattan,East Village,40.727340000000005,-73.98389,Entire home/apt,369,1,10,2019-06-26,3.75,5,97
32552611,Cozy Private Bedroom in Spacious Manhattan Apt,47518086,Manhattan,East Harlem,40.81393,-73.93632,Private room,35,1,4,2019-06-14,1.11,1,2
32553129,Cozy Bushwick Nook,244635438,Brooklyn,Bushwick,40.7042,-73.91693000000001,Private room,39,1,15,2019-06-21,3.36,1,13
32554699,1718双个房,119692067,Brooklyn,Sunset Park,40.64333,-74.00227,Private room,50,1,10,2019-06-20,3.16,3,71
32554837,1718三人房,119692067,Brooklyn,Sunset Park,40.644859999999994,-74.00255,Private room,60,1,7,2019-06-23,3.13,3,84
32554867,Luxury Studio Apartment near Central Park,53750726,Manhattan,Hell's Kitchen,40.767109999999995,-73.98732,Entire home/apt,200,3,5,2019-07-06,1.21,1,13
32558916,Beautiful Brooklyn Brownstone Garden Apartment,244473721,Brooklyn,Bedford-Stuyvesant,40.68411,-73.94615999999999,Entire home/apt,200,2,4,2019-06-03,1.38,1,344
32563657,94TH STREET 3BR-3BA SUITE WITH DOORMAN-GYM,123745971,Manhattan,Upper East Side,40.78399,-73.94725,Private room,990,2,1,2019-06-09,1.0,6,343
32564016,Huge 1 bedroom apartment with private deck!,224666178,Brooklyn,Williamsburg,40.71263,-73.9581,Entire home/apt,150,2,6,2019-06-09,1.5,1,2
32566536,SUBURBAN VIBES ONLY 25 MINS FROM BARCLAYS CENTER !,244733416,Brooklyn,Canarsie,40.63626,-73.90696,Entire home/apt,69,1,31,2019-07-06,7.5,1,282
32567344,"Bright and lovely flat in Williamsburg, Brooklyn",39329872,Brooklyn,Williamsburg,40.70857,-73.95258000000001,Entire home/apt,110,6,3,2019-06-21,0.98,1,25
32568130,Sonder | The Nash | Eclectic Studio + Rooftop,219517861,Manhattan,Murray Hill,40.74868,-73.97563000000001,Entire home/apt,257,2,8,2019-06-23,2.03,327,108
32568567,Sonder | The Nash | Contemporary Studio + Rooftop,219517861,Manhattan,Murray Hill,40.74862,-73.97531,Entire home/apt,243,2,4,2019-06-22,1.35,327,140
32569486,靓房,239139334,Queens,Bayside,40.768679999999996,-73.78871,Private room,39,1,16,2019-07-04,3.61,3,142
32570179,"Warm, Sunny Bedroom in Harlem Apartment",5409243,Manhattan,Harlem,40.82931,-73.94183000000001,Private room,65,2,6,2019-07-06,1.59,2,1
32570888,Large apartment - Brooklyn Charm,66813379,Brooklyn,Crown Heights,40.66878,-73.93938,Entire home/apt,165,2,11,2019-07-01,2.75,2,269
32571267,Great share 25 min to Manhattan,201015598,Brooklyn,Bedford-Stuyvesant,40.6785,-73.91274,Shared room,35,1,2,2019-06-04,0.75,17,49
32572058,Private 2C Room in 4BR/2BA APT in Hell's Kitchen,137274917,Manhattan,Hell's Kitchen,40.75978,-73.99183000000001,Private room,115,1,16,2019-06-14,3.75,12,217
32572203,Private 2D Room in 4BR/2BA APT in Hell's Kitchen,137274917,Manhattan,Hell's Kitchen,40.7616,-73.99042,Private room,105,1,14,2019-06-16,3.62,12,241
32573252,Nicely Furnished 1.5BR in LIC For Long Term Stay,2115395,Queens,Long Island City,40.74479,-73.94997,Entire home/apt,107,31,2,2019-06-22,0.9,1,133
32573359,Sonder | The Nash | Central 1BR + Rooftop,219517861,Manhattan,Murray Hill,40.74921,-73.97395,Entire home/apt,308,2,6,2019-06-09,1.55,327,81
32574380,Lovely One bedroom apartment 20 min to Manhattan,244804004,Brooklyn,Greenpoint,40.73738,-73.95679,Entire home/apt,99,4,10,2019-06-23,2.36,2,19
32575757,"2nd floor, Room# 1 ( 8' x 10')",244817841,Brooklyn,East New York,40.669540000000005,-73.89539,Private room,35,7,4,2019-06-27,1.19,13,260
32576739,The Big Apple Paradise. 10 minutes from JFK,168704622,Queens,Rosedale,40.66294,-73.73292,Entire home/apt,300,2,4,2019-04-21,0.97,1,364
32581701,"Big room, sleeps 4 with private bathroom.",65407018,Brooklyn,Greenpoint,40.72312,-73.93608,Private room,105,1,3,2019-06-24,2.43,5,349
32586373,The Heart of Williamsburg Brooklyn,244906527,Brooklyn,Williamsburg,40.71586,-73.9391,Entire home/apt,120,2,15,2019-06-22,3.52,1,292
32587884,Soho One Bedroom Apartment,244920495,Manhattan,Little Italy,40.719190000000005,-73.99654,Entire home/apt,120,60,1,2019-04-24,0.39,1,37
32587918,One Bedroom Apartment in Central of Midtown.,211549023,Manhattan,Midtown,40.747659999999996,-73.9868,Entire home/apt,260,2,2,2019-05-29,1.13,13,259
32587983,Harlem Sweets 3,187419882,Manhattan,Harlem,40.828990000000005,-73.94185,Private room,82,2,4,2019-06-03,0.94,3,90
32588761,Private Room on Brighton Beach,27295569,Brooklyn,Brighton Beach,40.5767,-73.96,Private room,45,1,5,2019-06-23,1.18,2,351
32589600,BED IN FAMILY HOUSE (ONLY WOMEN),215778245,Queens,Corona,40.74147,-73.86753,Shared room,23,1,8,2019-06-03,2.12,6,308
32589616,Mr. B - Room Apartment in NYC,235990293,Manhattan,Washington Heights,40.84377,-73.94094,Private room,37,4,4,2019-06-09,1.05,1,88
32590674,Sonder | The Nash | Quaint 1BR + Fitness Center,219517861,Manhattan,Murray Hill,40.74892,-73.97570999999999,Entire home/apt,300,2,5,2019-05-02,1.17,327,58
32590792,Sonder | The Nash | Original 1BR + Rooftop,219517861,Manhattan,Murray Hill,40.74763,-73.97524,Entire home/apt,316,2,5,2019-06-16,1.17,327,76
32590874,Sonder | The Nash | Tranquil Studio + Rooftop,219517861,Manhattan,Murray Hill,40.74734,-73.97438000000001,Entire home/apt,228,2,4,2019-06-21,1.12,327,133
32591885,Cozy room in plush apartment,32788431,Manhattan,East Harlem,40.80193,-73.93866,Private room,79,2,14,2019-06-23,3.56,1,97
32592596,Vibrant Bedroom in MidCentury Soho Apt,19638146,Manhattan,SoHo,40.726079999999996,-74.00031,Private room,95,1,17,2019-07-06,5.37,3,74
32595081,13ft Ceilings > Prime Historic Brownstone Brooklyn,19807856,Brooklyn,Clinton Hill,40.68575,-73.96311,Entire home/apt,200,2,6,2019-06-30,2.5,1,76
32595489,Very Nice and Cozy Room Right by JFK and LIRR,245002893,Queens,Rosedale,40.6684,-73.73563,Private room,42,5,2,2019-05-13,0.9,2,178
32595490,Peaceful 2 Bedroom apartment in a private house,245003299,Bronx,Clason Point,40.80924,-73.85106999999999,Entire home/apt,95,2,27,2019-07-05,8.62,1,153
32602726,Private Clean Bedroom 20 min from Manhattan,244804004,Brooklyn,Greenpoint,40.73635,-73.95705,Private room,89,2,3,2019-05-21,0.9,2,5
32608044,Beautiful Apartment near Prospect Park,11785148,Brooklyn,Flatbush,40.654379999999996,-73.95624000000001,Entire home/apt,83,14,1,2019-04-01,0.3,1,163
32608451,Elegant Midtown Home w/Balcony,97417890,Manhattan,Kips Bay,40.74493,-73.9786,Entire home/apt,349,1,1,2019-02-26,0.23,2,355
32609815,Bright Brooklyn Studio Minutes To Botanical Garden,8714863,Brooklyn,Crown Heights,40.669470000000004,-73.95593000000001,Entire home/apt,90,3,20,2019-06-13,4.96,1,2
32610653,Cozy and Comfortable Vacation Apartment in Queens!,7831200,Queens,Maspeth,40.73173,-73.899,Entire home/apt,100,1,13,2019-06-25,3.28,1,183
32611321,Amazing apartment close to midtown with skylight,27287203,Manhattan,Upper West Side,40.79887,-73.96343,Private room,80,1,42,2019-07-07,13.13,1,16
32611480,Modern Luxury Private Room Steps from subway,218407281,Manhattan,East Harlem,40.80551,-73.93654000000001,Private room,75,2,3,2019-05-24,1.17,1,332
32611643,TRENDi Artistic Duplex with Backyard Sleeps 10ppl,15034908,Manhattan,Harlem,40.80782,-73.94131999999999,Entire home/apt,278,3,4,2019-06-23,0.99,2,133
32611927,Beautiful One Bedroom Near Prospect Park,17558599,Brooklyn,Prospect Heights,40.679109999999994,-73.9725,Entire home/apt,150,2,4,2019-06-10,0.98,1,5
32611977,Mi casa es tu casa! Cozy & comfortable!,245160359,Bronx,Belmont,40.85505,-73.89238,Private room,40,2,28,2019-07-06,6.72,1,84
32612264,Luxury Living 2 in Bumpin Bushwick,489448,Brooklyn,Bushwick,40.699220000000004,-73.92636999999999,Private room,65,5,8,2019-06-12,2.09,2,100
32612266,Beautiful 1 Bedroom Apt in Bed-Stuy,82326716,Brooklyn,Bedford-Stuyvesant,40.6953,-73.94391999999999,Entire home/apt,90,1,5,2019-05-27,1.53,1,6
32612731,"Clean, Sunny & Modern NYC Apartment !",61524764,Manhattan,Upper East Side,40.76746,-73.95861,Entire home/apt,199,1,20,2019-07-05,5.17,1,49
32613384,Gorgeous Luxury Brooklyn 1 Bedroom Apt,139145066,Brooklyn,East New York,40.67561,-73.88072,Entire home/apt,106,1,33,2019-07-04,7.56,2,15
32616255,"Cozy, Quiet Apt near Times Square and Penn Station",245206417,Manhattan,Hell's Kitchen,40.756159999999994,-73.99408000000001,Entire home/apt,132,10,9,2019-05-31,2.45,1,174
32616393,"2nd floor, Room# 5 (8'x12')",244817841,Brooklyn,East New York,40.66888,-73.89372,Private room,35,7,12,2019-06-27,3.1,13,247
32616616,Cozy apartment in Bed-Stuy near Subway Stations,6895494,Brooklyn,Bedford-Stuyvesant,40.679809999999996,-73.90606,Private room,29,3,5,2019-07-05,1.74,1,18
32617384,"2nd Floor, Room # 3 (9'x12')",244817841,Brooklyn,East New York,40.669340000000005,-73.89402,Private room,35,7,7,2019-06-16,1.75,13,252
32617393,Brooklyn Artist Loft,15764988,Brooklyn,Bushwick,40.69835,-73.9361,Entire home/apt,100,3,5,2019-06-10,1.17,1,326
32617641,"2nd Floor, Room # 4 (12' x 18')",244817841,Brooklyn,East New York,40.66962,-73.89404,Private room,42,7,1,2019-05-24,0.64,13,98
32617897,Big private room with backyard in hip Bushwick,215891351,Brooklyn,Bushwick,40.69935,-73.92407,Private room,43,2,17,2019-06-24,4.05,2,68
32618476,Quiet space close to the city,72234136,Queens,Astoria,40.77655,-73.93587,Private room,100,1,11,2019-06-04,2.89,1,124
32618577,"1st Floor, Room # 9 (8' x 12')",244817841,Brooklyn,East New York,40.66946,-73.89404,Private room,35,7,5,2019-04-29,1.33,13,116
32618640,"1st Floor, Room # 8 (12' x 15')",244817841,Brooklyn,East New York,40.66977,-73.89356,Private room,40,7,8,2019-06-14,2.05,13,198
32618716,"1st Floor, Room #7 (9' x 12')",244817841,Brooklyn,East New York,40.669740000000004,-73.89569,Private room,38,7,6,2019-06-29,1.64,13,301
32619108,"1st Floor, Room # 6 (12' x 14')",244817841,Brooklyn,East New York,40.6697,-73.8954,Private room,40,7,5,2019-06-30,1.95,13,247
32620347,2min to SubwayM/R easy commute to Manhattan,43044876,Queens,Elmhurst,40.73534,-73.87767,Private room,35,29,3,2019-06-01,0.87,5,2
32628641,Private room-Close to manhattan(10-15 minutes),79567015,Bronx,Mott Haven,40.81496,-73.92088000000001,Private room,60,1,1,2019-04-09,0.33,1,90
32634041,Beach suite,244964029,Queens,Far Rockaway,40.59639,-73.7486,Entire home/apt,147,4,20,2019-06-30,4.92,1,107
32634232,"Warm, Sunny Artist Apartment in Harlem!",5409243,Manhattan,Harlem,40.82928,-73.94054,Entire home/apt,135,3,1,2019-04-26,0.41,2,3
32634265,Sonder | Stock Exchange | Original 3BR + Kitchen,219517861,Manhattan,Financial District,40.706590000000006,-74.0102,Entire home/apt,484,2,8,2019-06-21,2.0,327,247
32634304,Sonder | Stock Exchange | Modern Studio + Laundry,219517861,Manhattan,Financial District,40.70598,-74.01193,Entire home/apt,211,2,15,2019-06-21,4.21,327,325
32634435,Sonder | Stock Exchange | Incredible 2BR + Kitchen,219517861,Manhattan,Financial District,40.70795,-74.01096,Entire home/apt,388,2,9,2019-06-11,2.35,327,262
32634514,Sonder | Stock Exchange | Pristine 2BR + Sofa Bed,219517861,Manhattan,Financial District,40.70575,-74.01231,Entire home/apt,407,2,9,2019-06-23,2.18,327,294
32634671,Sonder | Stock Exchange | Upscale 2BR + Kitchen,219517861,Manhattan,Financial District,40.70759,-74.01241999999999,Entire home/apt,425,2,5,2019-06-17,1.18,327,311
32634720,Sonder | Stock Exchange | Sharp 2BR + Lounge,219517861,Manhattan,Financial District,40.70728,-74.01073000000001,Entire home/apt,432,2,3,2019-06-14,1.11,327,323
32634839,Sonder | Stock Exchange | Cozy Studio + Kitchen,219517861,Manhattan,Financial District,40.70778,-74.01074,Entire home/apt,205,2,8,2019-06-16,2.64,327,327
32634874,Sonder | Stock Exchange | Pristine 1BR + Sofa Bed,219517861,Manhattan,Financial District,40.70604,-74.01216,Entire home/apt,248,2,7,2019-06-26,2.59,327,294
32634964,Sonder | Stock Exchange | Dashing 2BR + Kitchen,219517861,Manhattan,Financial District,40.706520000000005,-74.01048,Entire home/apt,396,2,6,2019-05-28,1.8,327,323
32635018,Sonder | Stock Exchange | Central 2BR + Lounge,219517861,Manhattan,Financial District,40.70624,-74.01227,Entire home/apt,376,2,10,2019-05-24,2.46,327,276
32635569,Big sunnny bedroom with a giant private garden,3002665,Brooklyn,Williamsburg,40.7146,-73.94167,Shared room,125,1,1,2019-05-14,0.54,2,365
32635717,Sonder | Stock Exchange | Calming 1BR + Kitchen,219517861,Manhattan,Financial District,40.7057,-74.01221,Entire home/apt,230,2,6,2019-06-10,1.98,327,297
32635722,Sonder | Stock Exchange | Modern 2BR + Kitchen,219517861,Manhattan,Financial District,40.70608,-74.01111999999999,Entire home/apt,416,2,7,2019-06-08,1.72,327,338
32636472,"Private, Sunny Bedroom in Washington Heights",236908324,Manhattan,Washington Heights,40.85117,-73.94065,Private room,50,1,22,2019-07-06,5.41,1,24
32636982,Spacious and family friendly location!,245369413,Bronx,Parkchester,40.83485,-73.85954,Entire home/apt,93,5,1,2019-02-26,0.23,1,306
32638547,1.5 Bdrm In Hip Bed-Stuy Brownstone,16866694,Brooklyn,Bedford-Stuyvesant,40.69127,-73.93856,Entire home/apt,100,1,13,2019-06-24,3.86,1,13
32638687,Rustic Williamsburg Loft,225087238,Brooklyn,Williamsburg,40.70881,-73.96688,Entire home/apt,235,5,13,2019-07-04,2.98,1,153
32639119,Classic and Cozy Brooklyn Apartment,161985273,Brooklyn,Prospect-Lefferts Gardens,40.65554,-73.9499,Private room,45,3,7,2019-07-01,3.13,1,43
32640244,Amazing Astoria apt minutes away from Manhattan!,245399415,Queens,Astoria,40.756640000000004,-73.92806,Entire home/apt,180,1,12,2019-07-02,2.98,1,82
32640289,2 bedroom 3 beds! Doorman Elevator 5229,16098958,Manhattan,Hell's Kitchen,40.76651,-73.98751999999999,Entire home/apt,202,30,1,2019-05-31,0.77,96,327
32640768,Heavenly Harlem Haven,123810965,Manhattan,Harlem,40.81072,-73.94236,Private room,50,1,13,2019-06-30,3.22,2,168
32641909,Amazing One bedroom step away from Time SQ/73C,48146336,Manhattan,Hell's Kitchen,40.762370000000004,-73.99202,Entire home/apt,160,30,1,2019-05-18,0.58,20,332
32642131,Great Room in Manhattan - Close to Central Park,242594287,Manhattan,Hell's Kitchen,40.76852,-73.98895,Private room,90,3,2,2019-03-31,0.48,1,66
32643109,UWS Sunny Cozy room by C park & Columbia UNI**,200261161,Manhattan,Upper West Side,40.79872,-73.96069,Private room,67,1,22,2019-06-12,5.64,3,38
32643370,Central Bushwick Private Bedroom,10113653,Brooklyn,Bushwick,40.695040000000006,-73.9264,Private room,45,2,5,2019-06-10,1.55,1,9
32643993,XL Private 3 bedroom Full floor E. Village Apt!,160356,Manhattan,East Village,40.7253,-73.98401,Entire home/apt,250,1,5,2019-06-20,1.47,4,233
32644251,4-bedroom Haven in Ridgewood,7335887,Queens,Glendale,40.699909999999996,-73.89488,Entire home/apt,190,4,7,2019-06-16,2.28,2,70
32646882,Cozy private room and bathroom in Times Square,102221050,Manhattan,Hell's Kitchen,40.76086,-73.98926999999999,Private room,150,1,16,2019-06-30,4.17,2,255
32655912,COOL DEAL,1284729,Manhattan,Upper East Side,40.77756,-73.95408,Entire home/apt,137,7,1,2019-04-08,0.33,1,12
32657797,Comfy 3 bedroom apartment in Manhattan,245474906,Manhattan,East Harlem,40.795190000000005,-73.94115,Entire home/apt,350,3,8,2019-06-29,2.18,1,318
32661291,Large Bedroom with private sunroom Columbus Circle,2521127,Manhattan,Upper West Side,40.76829,-73.98298,Private room,275,2,13,2019-07-05,3.15,1,233
32661706,"Spacious, modern and sunny 1-BD in Forest Hills",139306955,Queens,Forest Hills,40.7164,-73.83501,Entire home/apt,150,5,3,2019-06-03,0.99,1,75
32661875,TIMES SQUARE PRIVATE YARD 4 GUEST APARTMENT,75011143,Manhattan,Hell's Kitchen,40.76125,-73.98849,Entire home/apt,125,3,9,2019-06-15,2.13,1,191
32663202,Cozy Chelsea Apartment,64433748,Manhattan,Chelsea,40.74855,-74.00074000000001,Shared room,65,1,19,2019-06-30,4.45,1,208
32664187,Beautiful room close to Prospect Park,25575398,Brooklyn,Crown Heights,40.668279999999996,-73.95340999999999,Private room,70,5,3,2019-05-31,0.9,1,9
32664528,5 Stops to 42nd St/Times Sqaure,57007752,Queens,Long Island City,40.76321,-73.93472,Private room,55,2,15,2019-06-26,3.88,2,114
32664634,Be happy in NYC everything closet to you,194804585,Queens,Jackson Heights,40.75245,-73.88586,Private room,55,3,4,2019-06-27,4.0,2,61
32664982,"Your bright, spacious & central WILLIAMSBURG home!",8498596,Brooklyn,Williamsburg,40.715579999999996,-73.94877,Private room,95,2,14,2019-06-21,3.44,1,32
32666157,"Charming, East Village One Bedroom",776290,Manhattan,East Village,40.72844,-73.98295999999999,Entire home/apt,115,3,1,2019-03-11,0.25,1,5
32666534,Prospect Brownstone Palace,23388169,Brooklyn,Prospect Heights,40.676159999999996,-73.97009,Entire home/apt,350,4,3,2019-06-28,1.11,2,82
32667705,Beautiful Luxury 4BR/2BA Williamsburg Apartment,229566046,Brooklyn,Williamsburg,40.70678,-73.95478,Entire home/apt,506,1,8,2019-06-30,2.18,1,134
32667711,Sonder | The Nash | Picturesque Studio + Gym,219517861,Manhattan,Murray Hill,40.747690000000006,-73.97592,Entire home/apt,165,29,1,2019-05-19,0.59,327,342
32667713,Delightful 1BR in Midtown East by Sonder,219517861,Manhattan,Murray Hill,40.74467,-73.97188,Entire home/apt,160,29,1,2019-05-22,0.63,327,345
32668712,BB+B  Brooklyn Brick & Brownstone/ Treetop terrace,521964,Brooklyn,Bedford-Stuyvesant,40.68472,-73.9418,Entire home/apt,650,1,22,2019-07-03,5.41,1,307
32668910,A Peaceful Studio In The Heart of BK,8960858,Brooklyn,Crown Heights,40.676390000000005,-73.94785,Entire home/apt,102,3,7,2019-06-10,1.72,1,4
32669067,One of The Kind in NYC,102325214,Manhattan,Theater District,40.7606,-73.98408,Entire home/apt,359,5,10,2019-05-20,2.42,1,2
32669154,The Heart of BedSty,225322104,Brooklyn,Bedford-Stuyvesant,40.691,-73.94696,Entire home/apt,190,1,5,2019-05-19,1.47,1,351
